participant, trial, beat, response, rt, beat-time
21, 1, 37, f, 47643.0, 47450.0
21, 1, 38, f, 48942.0, 48750.0
21, 1, 39, f, 50239.0, 50050.0
21, 1, 40, f, 51553.0, 51350.0
21, 1, 41, f, 52847.0, 52650.0
21, 2, 37, f, 113640.0, 113450.0
21, 2, 38, f, 114938.0, 114750.0
21, 2, 39, f, 116221.0, 116050.0
21, 2, 40, f, 117424.0, 117350.0
21, 2, 41, f, 118840.0, 118650.0
21, 3, 39, f, 182212.0, 182050.0
21, 3, 40, f, 183447.0, 183350.0
21, 3, 41, f, 184834.0, 184650.0
21, 3, 42, f, 186107.0, 185950.0
21, 3, 43, f, 187442.0, 187250.0
21, 4, 4, f, 202743.0, 202550.0
21, 4, 5, f, 204022.0, 203850.0
21, 4, 6, f, 205245.0, 205150.0
21, 4, 7, f, 206627.0, 206450.0
21, 4, 8, f, 207913.0, 207750.0
21, 5, 36, f, 310337.0, 310150.0
21, 5, 37, f, 311619.0, 311450.0
21, 5, 38, f, 312842.0, 312750.0
21, 5, 39, f, 314236.0, 314050.0
21, 5, 40, f, 315460.0, 315350.0
21, 6, 25, f, 362028.0, 361850.0
21, 6, 26, f, 363297.0, 363150.0
21, 6, 27, f, 364623.0, 364450.0
21, 6, 28, f, 365831.0, 365750.0
21, 6, 29, f, 367261.0, 367050.0
21, 7, 18, f, 418896.0, 418750.0
21, 7, 19, f, 420224.0, 420050.0
21, 7, 20, f, 421432.0, 421350.0
21, 7, 21, f, 422861.0, 422650.0
21, 7, 22, f, 424128.0, 423950.0
21, 8, 21, f, 488853.0, 488650.0
21, 8, 22, f, 490114.0, 489950.0
21, 8, 23, f, 491440.0, 491250.0
21, 8, 24, f, 492653.0, 492550.0
21, 8, 25, f, 494022.0, 493850.0
21, 9, 42, f, 582072.0, 581950.0
21, 9, 43, f, 583448.0, 583250.0
21, 9, 44, f, 584751.0, 584550.0
21, 9, 45, f, 586016.0, 585850.0
21, 9, 46, f, 587229.0, 587150.0
21, 10, 20, f, 619466.0, 619350.0
21, 10, 21, f, 620826.0, 620650.0
21, 10, 22, f, 622085.0, 621950.0
21, 10, 23, f, 623441.0, 623250.0
21, 10, 24, f, 624699.0, 624550.0
21, 11, 24, f, 690731.0, 690550.0
21, 11, 25, f, 692037.0, 691850.0
21, 11, 26, f, 693239.0, 693150.0
21, 11, 27, f, 694658.0, 694450.0
21, 11, 28, f, 695905.0, 695750.0
21, 12, 15, f, 745018.0, 744850.0
21, 12, 16, f, 746268.0, 746150.0
21, 12, 17, f, 747625.0, 747450.0
21, 12, 18, f, 748874.0, 748750.0
21, 12, 19, f, 750223.0, 750050.0
21, 13, 43, f, 847445.0, 847250.0
21, 13, 44, f, 848644.0, 848550.0
21, 13, 45, f, 850047.0, 849850.0
21, 13, 46, f, 851244.0, 851150.0
21, 13, 47, f, 852650.0, 852450.0
21, 14, 21, f, 884816.0, 884650.0
21, 14, 22, f, 886005.0, 885950.0
21, 14, 23, f, 887452.0, 887250.0
21, 14, 24, f, 888703.0, 888550.0
21, 14, 25, f, 890048.0, 889850.0
21, 15, 20, f, 949459.0, 949350.0
21, 15, 21, f, 950860.0, 950650.0
21, 15, 22, f, 952101.0, 951950.0
21, 15, 23, f, 953454.0, 953250.0
21, 15, 24, f, 954752.0, 954550.0
21, 16, 18, f, 1012953.0, 1012750.0
21, 16, 19, f, 1014260.0, 1014050.0
21, 16, 20, f, 1015456.0, 1015350.0
21, 16, 21, f, 1016852.0, 1016650.0
21, 16, 22, f, 1018095.0, 1017950.0
21, 17, 38, f, 1104772.0, 1104750.0
21, 17, 39, f, 1106221.0, 1106050.0
21, 17, 40, f, 1107406.0, 1107350.0
21, 17, 41, f, 1108814.0, 1108650.0
21, 17, 42, f, 1110102.0, 1109950.0
21, 18, 12, f, 1137062.0, 1136950.0
21, 18, 13, f, 1138403.0, 1138250.0
21, 18, 14, f, 1139744.0, 1139550.0
21, 18, 15, f, 1141039.0, 1140850.0
21, 18, 16, f, 1142230.0, 1142150.0
