participant, trial, beat, response, rt, beat-time
25, 1, 5, f, 5956.0, 5850.0
25, 1, 6, f, 7272.0, 7150.0
25, 1, 7, f, 8627.0, 8450.0
25, 1, 8, f, 9927.0, 9749.999
25, 1, 9, f, 11249.0, 11049.999
25, 2, 13, f, 82412.0, 82250.0
25, 2, 14, f, 83731.0, 83550.0
25, 2, 15, f, 85033.0, 84850.0
25, 2, 16, f, 86115.0, 86150.0
25, 2, 17, f, 87615.0, 87450.0
25, 3, 39, f, 182006.0, 182050.0
25, 3, 40, f, 183294.0, 183350.0
25, 3, 41, f, 184835.0, 184650.0
25, 3, 42, f, 186119.0, 185950.0
25, 3, 43, f, 187235.0, 187250.0
25, 4, 19, f, 222221.0, 222050.0
25, 4, 20, f, 223554.0, 223350.0
25, 4, 21, f, 224841.0, 224650.0
25, 4, 22, f, 226120.0, 225950.0
25, 4, 23, f, 227352.0, 227250.0
25, 5, 31, f, 303755.0, 303650.0
25, 5, 32, f, 305129.0, 304950.0
25, 5, 33, f, 306407.0, 306250.0
25, 5, 34, f, 307741.0, 307550.0
25, 5, 35, f, 308854.0, 308850.0
25, 6, 2, f, 332112.0, 331950.0
25, 6, 3, f, 333444.0, 333250.0
25, 6, 4, f, 334728.0, 334550.0
25, 6, 5, f, 336053.0, 335850.0
25, 6, 6, f, 337328.0, 337150.0
25, 7, 43, f, 451402.0, 451250.0
25, 7, 44, f, 452719.0, 452550.0
25, 7, 45, f, 453775.0, 453850.0
25, 7, 46, f, 455314.0, 455150.0
25, 7, 47, f, 456626.0, 456450.0
25, 8, 8, f, 471842.0, 471750.0
25, 8, 9, f, 473154.0, 473050.0
25, 8, 10, f, 474530.0, 474350.0
25, 8, 11, f, 475845.0, 475650.0
25, 8, 12, f, 477119.0, 476950.0
25, 9, 16, f, 548326.0, 548150.0
25, 9, 17, f, 549641.0, 549450.0
25, 9, 18, f, 550914.0, 550750.0
25, 9, 19, f, 552176.0, 552050.0
25, 9, 20, f, 553540.0, 553350.0
25, 10, 36, f, 640072.0, 640150.0
25, 10, 37, f, 641592.0, 641450.0
25, 10, 38, f, 642956.0, 642750.0
25, 10, 39, f, 644218.0, 644050.0
25, 10, 40, f, 645523.0, 645350.0
25, 11, 45, f, 718049.0, 717850.0
25, 11, 46, f, 719145.0, 719150.0
25, 11, 47, f, 720659.0, 720450.0
25, 11, 48, f, 721645.0, 721750.0
25, 11, 49, f, 723258.0, 723050.0
25, 12, 44, f, 782739.0, 782550.0
25, 12, 45, f, 783934.0, 783850.0
25, 12, 46, f, 785338.0, 785150.0
25, 12, 47, f, 786646.0, 786450.0
25, 12, 48, f, 787842.0, 787750.0
25, 13, 38, f, 840821.0, 840750.0
25, 13, 39, f, 842219.0, 842050.0
25, 13, 40, f, 843520.0, 843350.0
25, 13, 41, f, 844817.0, 844650.0
25, 13, 42, f, 846119.0, 845950.0
25, 14, 9, f, 869258.0, 869050.0
25, 14, 10, f, 870560.0, 870350.0
25, 14, 11, f, 871860.0, 871650.0
25, 14, 12, f, 873000.0, 872950.0
25, 14, 13, f, 874293.0, 874250.0
25, 15, 8, f, 933941.0, 933750.0
25, 15, 9, f, 935182.0, 935050.0
25, 15, 10, f, 936534.0, 936350.0
25, 15, 11, f, 937834.0, 937650.0
25, 15, 12, f, 939086.0, 938950.0
25, 16, 22, f, 1018139.0, 1017950.0
25, 16, 23, f, 1019432.0, 1019250.0
25, 16, 24, f, 1020729.0, 1020550.0
25, 16, 25, f, 1022033.0, 1021850.0
25, 16, 26, f, 1023327.0, 1023150.0
25, 17, 4, f, 1060503.0, 1060550.0
25, 17, 5, f, 1062061.0, 1061850.0
25, 17, 6, f, 1063252.0, 1063150.0
25, 17, 7, f, 1064435.0, 1064450.0
25, 17, 8, f, 1065934.0, 1065750.0
25, 18, 8, f, 1131930.0, 1131750.0
25, 18, 9, f, 1133226.0, 1133050.0
25, 18, 10, f, 1134467.0, 1134350.0
25, 18, 11, f, 1135758.0, 1135650.0
25, 18, 12, f, 1137111.0, 1136950.0
