participant, trial, beat, response, rt, beat-time
1, 1, 1, f, 964.0, 650.0
1, 1, 2, f, 1805.0, 1949.9999
1, 1, 3, f, 2124.0, 3250.0
1, 1, 4, f, 3096.0, 4549.9995
1, 1, 5, f, 3414.0, 5850.0
1, 2, 1, f, 4389.0, 7150.0
1, 2, 2, f, 4711.0, 8450.0
1, 2, 3, f, 5696.0, 9749.999
1, 2, 4, f, 6017.0, 11049.999
1, 2, 5, f, 6997.0, 12349.999
1, 3, 1, f, 7326.0, 13650.0
1, 3, 2, f, 8315.0, 14949.999
1, 3, 3, f, 8639.0, 16250.0
1, 3, 4, f, 9613.0, 17550.0
1, 3, 5, f, 9934.0, 18849.998
1, 4, 1, f, 10874.0, 20150.0
1, 4, 2, f, 11258.0, 21449.998
1, 4, 3, f, 12184.0, 22749.998
1, 4, 4, f, 12519.0, 24050.0
1, 4, 5, f, 13495.0, 25349.998
1, 5, 1, f, 13816.0, 26650.0
1, 5, 2, f, 14806.0, 27949.998
1, 5, 3, f, 15132.0, 29249.998
1, 5, 4, f, 16073.999, 30550.0
1, 5, 5, f, 16446.0, 31849.998
1, 6, 1, f, 17374.0, 33150.0
1, 6, 2, f, 17750.0, 34450.0
1, 6, 3, f, 18674.0, 35750.0
1, 6, 4, f, 19049.0, 37050.0
1, 6, 5, f, 19983.0, 38350.0
1, 7, 1, f, 20310.0, 1614.0
1, 7, 2, f, 21294.0, 2914.0
1, 7, 3, f, 21612.0, 4213.9995
1, 7, 4, f, 22594.0, 5514.0
1, 7, 5, f, 22912.0, 6814.0
1, 8, 1, f, 23883.0, 8114.0005
1, 8, 2, f, 24255.0, 9414.0
1, 8, 3, f, 25182.0, 10713.999
1, 8, 4, f, 25550.0, 12013.999
1, 8, 5, f, 26474.0, 13313.999
1, 9, 1, f, 26853.0, 14613.999
1, 9, 2, f, 28110.0, 15913.999
1, 9, 3, f, 29415.0, 17214.0
1, 9, 4, f, 30734.0, 18514.0
1, 9, 5, f, 32050.998, 19814.0
1, 10, 1, f, 33330.0, 21114.0
1, 10, 2, f, 34627.0, 22414.0
1, 10, 3, f, 35948.0, 23713.998
1, 10, 4, f, 37206.0, 25014.0
1, 10, 5, f, 38553.0, 26314.0
