participant, trial, beat, response, rt, beat-time
20, 1, 30, f, 38519.0, 38350.0
20, 1, 31, f, 39661.0, 39650.0
20, 1, 32, f, 41080.0, 40950.0
20, 1, 33, f, 42447.0, 42250.0
20, 1, 34, f, 43694.0, 43550.0
20, 2, 23, f, 95423.0, 95250.0
20, 2, 24, f, 96721.0, 96550.0
20, 2, 25, f, 98028.0, 97850.0
20, 2, 26, f, 99318.0, 99150.0
20, 2, 27, f, 100614.0, 100450.0
20, 3, 27, f, 166652.0, 166450.0
20, 3, 28, f, 167891.0, 167750.0
20, 3, 29, f, 169225.0, 169050.0
20, 3, 30, f, 170454.0, 170350.0
20, 3, 31, f, 171857.0, 171650.0
20, 4, 13, f, 214459.0, 214250.0
20, 4, 14, f, 215636.0, 215550.0
20, 4, 15, f, 217044.0, 216850.0
20, 4, 16, f, 218319.0, 218150.0
20, 4, 17, f, 219662.0, 219450.0
20, 5, 11, f, 277838.0, 277650.0
20, 5, 12, f, 279118.0, 278950.0
20, 5, 13, f, 280450.0, 280250.0
20, 5, 14, f, 281727.0, 281550.0
20, 5, 15, f, 283062.0, 282850.0
20, 6, 39, f, 380258.0, 380050.0
20, 6, 40, f, 381480.0, 381350.0
20, 6, 41, f, 382860.0, 382650.0
20, 6, 42, f, 384134.0, 383950.0
20, 6, 43, f, 385452.0, 385250.0
20, 7, 28, f, 431867.0, 431750.0
20, 7, 29, f, 433233.0, 433050.0
20, 7, 30, f, 434497.0, 434350.0
20, 7, 31, f, 435811.0, 435650.0
20, 7, 32, f, 437126.0, 436950.0
20, 8, 23, f, 491451.0, 491250.0
20, 8, 24, f, 492728.0, 492550.0
20, 8, 25, f, 493875.0, 493850.0
20, 8, 26, f, 495290.0, 495150.0
20, 8, 27, f, 496659.0, 496450.0
20, 9, 44, f, 584714.0, 584550.0
20, 9, 45, f, 586017.0, 585850.0
20, 9, 46, f, 587271.0, 587150.0
20, 9, 47, f, 588632.0, 588450.0
20, 9, 48, f, 589890.0, 589750.0
20, 10, 34, f, 637676.0, 637550.0
20, 10, 35, f, 639035.0, 638850.0
20, 10, 36, f, 640300.0, 640150.0
20, 10, 37, f, 641612.0, 641450.0
20, 10, 38, f, 642910.0, 642750.0
20, 11, 3, f, 663461.0, 663250.0
20, 11, 4, f, 664730.0, 664550.0
20, 11, 5, f, 665880.0, 665850.0
20, 11, 6, f, 667286.0, 667150.0
20, 11, 7, f, 668642.0, 668450.0
20, 12, 45, f, 784054.0, 783850.0
20, 12, 46, f, 785307.0, 785150.0
20, 12, 47, f, 786656.0, 786450.0
20, 12, 48, f, 787958.0, 787750.0
20, 12, 49, f, 789052.0, 789050.0
20, 13, 15, f, 811041.0, 810850.0
20, 13, 16, f, 812291.0, 812150.0
20, 13, 17, f, 813646.0, 813450.0
20, 13, 18, f, 814948.0, 814750.0
20, 13, 19, f, 816042.0, 816050.0
20, 14, 23, f, 887456.0, 887250.0
20, 14, 24, f, 888704.0, 888550.0
20, 14, 25, f, 890059.0, 889850.0
20, 14, 26, f, 891257.0, 891150.0
20, 14, 27, f, 892614.0, 892450.0
20, 15, 1, f, 924155.0, 924650.0
20, 15, 2, f, 926143.0, 925950.0
20, 15, 3, f, 927439.0, 927250.0
20, 15, 4, f, 928739.0, 928550.0
20, 15, 5, f, 929931.0, 929850.0
20, 16, 3, f, 993460.0, 993250.0
20, 16, 4, f, 994656.0, 994550.0
20, 16, 5, f, 996057.0, 995850.0
20, 16, 6, f, 997301.0, 997150.0
20, 16, 7, f, 998654.0, 998450.0
20, 17, 17, f, 1077651.0, 1077450.0
20, 17, 18, f, 1078891.0, 1078750.0
20, 17, 19, f, 1080237.0, 1080050.0
20, 17, 20, f, 1081483.0, 1081350.0
20, 17, 21, f, 1082828.0, 1082650.0
20, 18, 44, f, 1178720.0, 1178550.0
20, 18, 45, f, 1180013.0, 1179850.0
20, 18, 46, f, 1181258.0, 1181150.0
20, 18, 47, f, 1182648.0, 1182450.0
20, 18, 48, f, 1183939.0, 1183750.0
