participant, trial, beat, response, rt, beat-time
23, 1, 41, f, 52788.0, 52650.0
23, 1, 42, f, 54146.0, 53950.0
23, 1, 43, f, 55334.0, 55250.0
23, 1, 44, f, 56754.0, 56550.0
23, 1, 45, f, 57955.0, 57850.0
23, 2, 21, f, 92745.0, 92650.0
23, 2, 22, f, 94159.0, 93950.0
23, 2, 23, f, 95401.0, 95250.0
23, 2, 24, f, 96758.0, 96550.0
23, 2, 25, f, 98051.0, 97850.0
23, 3, 9, f, 143131.0, 143050.0
23, 3, 10, f, 144528.0, 144350.0
23, 3, 11, f, 145706.0, 145650.0
23, 3, 12, f, 147114.0, 146950.0
23, 3, 13, f, 148338.0, 148250.0
23, 4, 17, f, 219542.0, 219450.0
23, 4, 18, f, 220932.0, 220750.0
23, 4, 19, f, 222104.0, 222050.0
23, 4, 20, f, 223555.0, 223350.0
23, 4, 21, f, 224833.0, 224650.0
23, 5, 2, f, 266120.0, 265950.0
23, 5, 3, f, 267410.0, 267250.0
23, 5, 4, f, 268739.0, 268550.0
23, 5, 5, f, 269916.0, 269850.0
23, 5, 6, f, 271348.0, 271150.0
23, 6, 11, f, 343824.0, 343650.0
23, 6, 12, f, 345155.0, 344950.0
23, 6, 13, f, 346372.0, 346250.0
23, 6, 14, f, 347755.0, 347550.0
23, 6, 15, f, 348970.0, 348850.0
23, 7, 41, f, 448746.0, 448650.0
23, 7, 42, f, 450123.0, 449950.0
23, 7, 43, f, 451349.0, 451250.0
23, 7, 44, f, 452711.0, 452550.0
23, 7, 45, f, 453927.0, 453850.0
23, 8, 42, f, 516133.0, 515950.0
23, 8, 43, f, 517393.97, 517250.0
23, 8, 44, f, 518711.0, 518550.0
23, 8, 45, f, 519969.0, 519849.97
23, 8, 46, f, 521336.0, 521150.03
23, 9, 37, f, 575638.0, 575450.0
23, 9, 38, f, 576947.0, 576750.0
23, 9, 39, f, 578152.0, 578050.0
23, 9, 40, f, 579517.0, 579350.0
23, 9, 41, f, 580729.0, 580650.0
23, 10, 10, f, 606555.0, 606350.0
23, 10, 11, f, 607757.0, 607650.0
23, 10, 12, f, 609122.0, 608950.0
23, 10, 13, f, 610381.0, 610250.0
23, 10, 14, f, 611742.0, 611550.0
23, 11, 15, f, 679045.0, 678850.0
23, 11, 16, f, 680345.0, 680150.0
23, 11, 17, f, 681650.0, 681450.0
23, 11, 18, f, 682911.0, 682750.0
23, 11, 19, f, 684162.0, 684050.0
23, 12, 16, f, 746359.0, 746150.0
23, 12, 17, f, 747610.0, 747450.0
23, 12, 18, f, 748702.0, 748750.0
23, 12, 19, f, 750207.0, 750050.0
23, 12, 20, f, 751558.0, 751350.0
23, 13, 42, f, 846141.0, 845950.0
23, 13, 43, f, 847387.0, 847250.0
23, 13, 44, f, 848731.0, 848550.0
23, 13, 45, f, 849971.0, 849850.0
23, 13, 46, f, 851317.0, 851150.0
23, 14, 35, f, 903002.0, 902850.0
23, 14, 36, f, 904352.0, 904150.0
23, 14, 37, f, 905597.0, 905450.0
23, 14, 38, f, 906947.0, 906750.0
23, 14, 39, f, 908243.0, 908050.0
23, 15, 39, f, 974140.0, 974050.0
23, 15, 40, f, 975531.0, 975350.0
23, 15, 41, f, 976824.0, 976650.0
23, 15, 42, f, 978114.0, 977950.0
23, 15, 43, f, 979360.0, 979250.0
23, 16, 5, f, 995999.0, 995850.0
23, 16, 6, f, 997355.0, 997150.0
23, 16, 7, f, 998547.0, 998450.0
23, 16, 8, f, 999950.0, 999750.0
23, 16, 9, f, 1001200.0, 1001050.0
23, 17, 36, f, 1102311.0, 1102150.0
23, 17, 37, f, 1103498.0, 1103450.0
23, 17, 38, f, 1104945.0, 1104750.0
23, 17, 39, f, 1106130.0, 1106050.0
23, 17, 40, f, 1107522.0, 1107350.0
23, 18, 5, f, 1128011.0, 1127850.0
23, 18, 6, f, 1129350.0, 1129150.0
23, 18, 7, f, 1130641.0, 1130450.0
23, 18, 8, f, 1131937.0, 1131750.0
23, 18, 9, f, 1133126.0, 1133050.0
