participant, trial, beat, response, rt, beat-time
18, 1, 34, f, 43726.0, 43550.0
18, 1, 35, f, 44921.0, 44850.0
18, 1, 36, f, 46315.0, 46150.0
18, 1, 37, f, 47632.0, 47450.0
18, 1, 38, f, 48918.0, 48750.0
18, 2, 38, f, 114924.0, 114750.0
18, 2, 39, f, 116223.0, 116050.0
18, 2, 40, f, 117458.0, 117350.0
18, 2, 41, f, 118823.0, 118650.0
18, 2, 42, f, 120118.0, 119950.0
18, 3, 12, f, 147033.0, 146950.0
18, 3, 13, f, 148447.0, 148250.0
18, 3, 14, f, 149740.0, 149550.0
18, 3, 15, f, 151044.0, 150850.0
18, 3, 16, f, 152336.0, 152150.0
18, 4, 44, f, 254680.0, 254550.0
18, 4, 45, f, 256015.02, 255850.0
18, 4, 46, f, 257342.98, 257150.0
18, 4, 47, f, 258626.0, 258450.02
18, 4, 48, f, 259911.02, 259750.0
18, 5, 27, f, 298654.0, 298450.0
18, 5, 28, f, 299937.0, 299750.0
18, 5, 29, f, 301210.0, 301050.0
18, 5, 30, f, 302537.0, 302350.0
18, 5, 31, f, 303855.0, 303650.0
18, 6, 8, f, 339870.0, 339750.0
18, 6, 9, f, 341256.0, 341050.0
18, 6, 10, f, 342523.0, 342350.0
18, 6, 11, f, 343686.0, 343650.0
18, 6, 12, f, 345114.0, 344950.0
18, 7, 20, f, 421437.0, 421350.0
18, 7, 21, f, 422816.0, 422650.0
18, 7, 22, f, 424084.0, 423950.0
18, 7, 23, f, 425459.0, 425250.0
18, 7, 24, f, 426714.0, 426550.0
18, 8, 25, f, 494017.0, 493850.0
18, 8, 26, f, 495221.0, 495150.0
18, 8, 27, f, 496642.0, 496450.0
18, 8, 28, f, 497958.0, 497750.0
18, 8, 29, f, 499216.0, 499050.0
18, 9, 27, f, 562634.0, 562450.0
18, 9, 28, f, 563887.0, 563750.0
18, 9, 29, f, 565245.0, 565050.0
18, 9, 30, f, 566507.0, 566350.0
18, 9, 31, f, 567816.0, 567650.0
18, 10, 2, f, 596135.0, 595950.0
18, 10, 3, f, 597448.0, 597250.0
18, 10, 4, f, 598706.0, 598550.0
18, 10, 5, f, 600016.0, 599850.0
18, 10, 6, f, 601274.0, 601150.0
18, 11, 25, f, 692058.0, 691850.0
18, 11, 26, f, 693308.0, 693150.0
18, 11, 27, f, 694623.0, 694450.0
18, 11, 28, f, 695934.0, 695750.0
18, 11, 29, f, 697244.0, 697050.0
18, 12, 28, f, 761944.0, 761750.0
18, 12, 29, f, 763241.0, 763050.0
18, 12, 30, f, 764486.0, 764350.0
18, 12, 31, f, 765842.0, 765650.0
18, 12, 32, f, 767097.0, 766950.0
18, 13, 11, f, 805853.0, 805650.0
18, 13, 12, f, 807153.0, 806950.0
18, 13, 13, f, 808459.0, 808250.0
18, 13, 14, f, 809703.0, 809550.0
18, 13, 15, f, 811054.0, 810850.0
18, 14, 22, f, 886074.0, 885950.0
18, 14, 23, f, 887421.0, 887250.0
18, 14, 24, f, 888719.0, 888550.0
18, 14, 25, f, 890017.0, 889850.0
18, 14, 26, f, 891270.0, 891150.0
18, 15, 19, f, 948221.0, 948050.0
18, 15, 20, f, 949515.0, 949350.0
18, 15, 21, f, 950823.0, 950650.0
18, 15, 22, f, 952119.0, 951950.0
18, 15, 23, f, 953258.0, 953250.0
18, 16, 13, f, 1006424.0, 1006250.0
18, 16, 14, f, 1007720.0, 1007550.0
18, 16, 15, f, 1009017.0, 1008850.0
18, 16, 16, f, 1010257.0, 1010150.0
18, 16, 17, f, 1011658.0, 1011450.0
18, 17, 17, f, 1077490.0, 1077450.0
18, 17, 18, f, 1078935.0, 1078750.0
18, 17, 19, f, 1080131.0, 1080050.0
18, 17, 20, f, 1081473.0, 1081350.0
18, 17, 21, f, 1082823.0, 1082650.0
18, 18, 19, f, 1146220.0, 1146050.0
18, 18, 20, f, 1147513.0, 1147350.0
18, 18, 21, f, 1148857.0, 1148650.0
18, 18, 22, f, 1150148.0, 1149950.0
18, 18, 23, f, 1151444.0, 1151250.0
