participant, trial, beat, response, rt, beat-time
11, 1, 19, f, 24117.0, 24050.0
11, 1, 20, f, 25485.0, 25349.998
11, 1, 21, f, 26850.0, 26650.0
11, 1, 22, f, 28150.0, 27949.998
11, 1, 23, f, 29458.0, 29249.998
11, 2, 9, f, 77106.0, 77050.0
11, 2, 10, f, 78556.0, 78350.0
11, 2, 11, f, 79822.0, 79650.0
11, 2, 12, f, 81061.0, 80950.0
11, 2, 13, f, 82420.0, 82250.0
11, 3, 22, f, 160103.0, 159950.0
11, 3, 23, f, 161441.0, 161250.0
11, 3, 24, f, 162664.0, 162550.0
11, 3, 25, f, 164053.0, 163850.0
11, 3, 26, f, 165358.0, 165150.0
11, 4, 17, f, 219620.0, 219450.0
11, 4, 18, f, 220899.0, 220750.0
11, 4, 19, f, 222231.0, 222050.0
11, 4, 20, f, 223510.0, 223350.0
11, 4, 21, f, 224834.0, 224650.0
11, 5, 16, f, 284263.0, 284150.0
11, 5, 17, f, 285648.0, 285450.0
11, 5, 18, f, 286926.0, 286750.0
11, 5, 19, f, 288081.0, 288050.0
11, 5, 20, f, 289515.0, 289350.0
11, 6, 30, f, 368547.0, 368350.0
11, 6, 31, f, 369822.0, 369650.0
11, 6, 32, f, 371097.0, 370950.0
11, 6, 33, f, 372426.0, 372250.0
11, 6, 34, f, 373698.0, 373550.0
11, 7, 30, f, 434483.0, 434350.0
11, 7, 31, f, 435850.0, 435650.0
11, 7, 32, f, 437109.0, 436950.0
11, 7, 33, f, 438427.0, 438250.0
11, 7, 34, f, 439701.0, 439550.0
11, 8, 27, f, 496655.0, 496450.0
11, 8, 28, f, 497915.0, 497750.0
11, 8, 29, f, 499116.0, 499050.0
11, 8, 30, f, 500485.0, 500350.0
11, 8, 31, f, 501816.0, 501650.0
11, 9, 9, f, 539073.0, 539050.0
11, 9, 10, f, 540536.0, 540350.0
11, 9, 11, f, 541846.0, 541650.0
11, 9, 12, f, 543056.0, 542950.0
11, 9, 13, f, 544422.0, 544250.0
11, 10, 32, f, 635090.0, 634950.0
11, 10, 33, f, 636449.0, 636250.0
11, 10, 34, f, 637754.0, 637550.0
11, 10, 35, f, 639058.0, 638850.0
11, 10, 36, f, 640314.0, 640150.0
11, 11, 33, f, 702450.0, 702250.0
11, 11, 34, f, 703699.0, 703550.0
11, 11, 35, f, 705050.0, 704850.0
11, 11, 36, f, 706353.0, 706150.0
11, 11, 37, f, 707649.0, 707450.0
11, 12, 13, f, 742453.0, 742250.0
11, 12, 14, f, 743711.0, 743550.0
11, 12, 15, f, 745021.0, 744850.0
11, 12, 16, f, 746267.0, 746150.0
11, 12, 17, f, 747630.0, 747450.0
11, 13, 4, f, 796578.0, 796550.0
11, 13, 5, f, 798037.0, 797850.0
11, 13, 6, f, 799286.0, 799150.0
11, 13, 7, f, 800639.0, 800450.0
11, 13, 8, f, 801842.0, 801750.0
11, 14, 23, f, 887438.0, 887250.0
11, 14, 24, f, 888686.0, 888550.0
11, 14, 25, f, 890042.0, 889850.0
11, 14, 26, f, 891291.0, 891150.0
11, 14, 27, f, 892653.0, 892450.0
11, 15, 23, f, 953456.0, 953250.0
11, 15, 24, f, 954649.0, 954550.0
11, 15, 25, f, 956052.0, 955850.0
11, 15, 26, f, 957354.0, 957150.0
11, 15, 27, f, 958646.0, 958450.0
11, 16, 37, f, 1037639.06, 1037449.94
11, 16, 38, f, 1038939.94, 1038750.0
11, 16, 39, f, 1040230.94, 1040050.06
11, 16, 40, f, 1041529.06, 1041350.0
11, 16, 41, f, 1042666.0, 1042650.0
11, 17, 32, f, 1097100.0, 1096950.0
11, 17, 33, f, 1098445.0, 1098250.0
11, 17, 34, f, 1099739.0, 1099550.0
11, 17, 35, f, 1101030.0, 1100850.0
11, 17, 36, f, 1102271.0, 1102150.0
11, 18, 7, f, 1130625.0, 1130450.0
11, 18, 8, f, 1131921.0, 1131750.0
11, 18, 9, f, 1133217.0, 1133050.0
11, 18, 10, f, 1134455.0, 1134350.0
11, 18, 11, f, 1135856.0, 1135650.0
