participant, trial, beat, response, rt, beat-time
13, 1, 31, f, 39840.0, 39650.0
13, 1, 32, f, 41035.0, 40950.0
13, 1, 33, f, 42455.0, 42250.0
13, 1, 34, f, 43602.0, 43550.0
13, 1, 35, f, 45015.0, 44850.0
13, 2, 34, f, 109763.0, 109550.0
13, 2, 35, f, 111002.0, 110850.0
13, 2, 36, f, 112343.0, 112150.0
13, 2, 37, f, 113620.0, 113450.0
13, 2, 38, f, 114956.0, 114750.0
13, 3, 26, f, 165103.0, 165150.0
13, 3, 27, f, 166542.0, 166450.0
13, 3, 28, f, 167910.0, 167750.0
13, 3, 29, f, 169248.0, 169050.0
13, 3, 30, f, 170369.0, 170350.0
13, 4, 3, f, 201410.0, 201250.0
13, 4, 4, f, 202579.0, 202550.0
13, 4, 5, f, 204032.0, 203850.0
13, 4, 6, f, 205261.0, 205150.0
13, 4, 7, f, 206651.0, 206450.0
13, 5, 11, f, 277825.0, 277650.0
13, 5, 12, f, 278885.0, 278950.0
13, 5, 13, f, 280332.0, 280250.0
13, 5, 14, f, 281712.0, 281550.0
13, 5, 15, f, 283035.0, 282850.0
13, 6, 35, f, 375016.0, 374850.0
13, 6, 36, f, 376291.0, 376150.0
13, 6, 37, f, 377613.0, 377450.0
13, 6, 38, f, 378935.0, 378750.0
13, 6, 39, f, 380213.0, 380050.0
13, 7, 27, f, 430651.0, 430450.0
13, 7, 28, f, 431922.0, 431750.0
13, 7, 29, f, 433232.0, 433050.0
13, 7, 30, f, 434497.0, 434350.0
13, 7, 31, f, 435816.0, 435650.0
13, 8, 28, f, 497919.0, 497750.0
13, 8, 29, f, 499191.0, 499050.0
13, 8, 30, f, 500553.0, 500350.0
13, 8, 31, f, 501818.0, 501650.0
13, 8, 32, f, 503025.0, 502950.0
13, 9, 4, f, 532680.0, 532550.0
13, 9, 5, f, 533939.0, 533850.0
13, 9, 6, f, 535312.0, 535150.0
13, 9, 7, f, 536633.0, 536450.0
13, 9, 8, f, 537955.0, 537750.0
13, 10, 4, f, 598586.0, 598550.0
13, 10, 5, f, 600045.0, 599850.0
13, 10, 6, f, 601192.0, 601150.0
13, 10, 7, f, 602547.0, 602450.0
13, 10, 8, f, 603919.0, 603750.0
13, 11, 27, f, 694530.0, 694450.0
13, 11, 28, f, 695838.0, 695750.0
13, 11, 29, f, 697249.0, 697050.0
13, 11, 30, f, 698451.0, 698350.0
13, 11, 31, f, 699861.0, 699650.0
13, 12, 29, f, 763089.0, 763050.0
13, 12, 30, f, 764489.0, 764350.0
13, 12, 31, f, 765742.0, 765650.0
13, 12, 32, f, 767150.0, 766950.0
13, 12, 33, f, 768451.0, 768250.0
13, 13, 7, f, 800638.0, 800450.0
13, 13, 8, f, 801944.0, 801750.0
13, 13, 9, f, 803143.0, 803050.0
13, 13, 10, f, 804550.0, 804350.0
13, 13, 11, f, 805852.0, 805650.0
13, 14, 34, f, 901755.0, 901550.0
13, 14, 35, f, 903011.0, 902850.0
13, 14, 36, f, 903993.0, 904150.0
13, 14, 37, f, 905603.0, 905450.0
13, 14, 38, f, 906958.0, 906750.0
13, 15, 39, f, 974215.0, 974050.0
13, 15, 40, f, 975460.0, 975350.0
13, 15, 41, f, 976810.0, 976650.0
13, 15, 42, f, 978103.0, 977950.0
13, 15, 43, f, 979464.0, 979250.0
13, 16, 33, f, 1032456.06, 1032250.0
13, 16, 34, f, 1033644.06, 1033550.06
13, 16, 35, f, 1035042.0, 1034850.0
13, 16, 36, f, 1036234.0, 1036150.0
13, 16, 37, f, 1037633.06, 1037449.94
13, 17, 40, f, 1107538.0, 1107350.0
13, 17, 41, f, 1108832.0, 1108650.0
13, 17, 42, f, 1110126.0, 1109950.0
13, 17, 43, f, 1111419.0, 1111250.0
13, 17, 44, f, 1112660.0, 1112550.0
13, 18, 16, f, 1142182.0, 1142150.0
13, 18, 17, f, 1143626.0, 1143450.0
13, 18, 18, f, 1144915.0, 1144750.0
13, 18, 19, f, 1146055.0, 1146050.0
13, 18, 20, f, 1147345.0, 1147350.0
