participant, trial, beat, response, rt, beat-time
22, 1, 11, f, 13755.0, 13650.0
22, 1, 12, f, 15157.0, 14949.999
22, 1, 13, f, 16401.0, 16250.0
22, 1, 14, f, 17676.0, 17550.0
22, 1, 15, f, 19020.0, 18849.998
22, 2, 40, f, 117516.0, 117350.0
22, 2, 41, f, 118800.0, 118650.0
22, 2, 42, f, 120000.0, 119950.0
22, 2, 43, f, 121410.0, 121250.0
22, 2, 44, f, 122546.0, 122550.0
22, 3, 21, f, 158714.0, 158650.0
22, 3, 22, f, 159956.0, 159950.0
22, 3, 23, f, 161448.0, 161250.0
22, 3, 24, f, 162676.0, 162550.0
22, 3, 25, f, 164010.0, 163850.0
22, 4, 10, f, 210516.0, 210350.0
22, 4, 11, f, 211631.0, 211650.0
22, 4, 12, f, 212940.0, 212950.0
22, 4, 13, f, 214204.0, 214250.0
22, 4, 14, f, 215502.0, 215550.0
22, 5, 12, f, 278939.0, 278950.0
22, 5, 13, f, 280431.0, 280250.0
22, 5, 14, f, 281713.0, 281550.0
22, 5, 15, f, 282829.0, 282850.0
22, 5, 16, f, 284061.0, 284150.0
22, 6, 28, f, 365930.0, 365750.0
22, 6, 29, f, 367108.0, 367050.0
22, 6, 30, f, 368539.0, 368350.0
22, 6, 31, f, 369827.0, 369650.0
22, 6, 32, f, 370843.0, 370950.0
22, 7, 31, f, 435810.0, 435650.0
22, 7, 32, f, 437110.0, 436950.0
22, 7, 33, f, 438410.0, 438250.0
22, 7, 34, f, 439710.0, 439550.0
22, 7, 35, f, 441010.0, 440850.0
22, 8, 17, f, 482187.0, 483450.0
22, 8, 18, f, 483627.0, 484750.0
22, 8, 19, f, 484795.0, 486050.0
22, 8, 20, f, 486228.0, 487350.0
22, 8, 21, f, 487444.0, 488650.0
22, 9, 34, f, 570440.0, 571550.0
22, 9, 35, f, 571613.0, 572850.0
22, 9, 36, f, 572886.0, 574150.0
22, 9, 37, f, 574292.0, 575450.0
22, 9, 38, f, 575621.0, 576750.0
22, 10, 26, f, 626054.0, 627150.0
22, 10, 27, f, 627334.0, 628450.0
22, 10, 28, f, 628614.0, 629750.0
22, 10, 29, f, 629619.0, 631050.0
22, 10, 30, f, 631150.0, 632350.0
22, 11, 6, f, 666007.0, 667150.0
22, 11, 7, f, 667310.0, 668450.0
22, 11, 8, f, 668610.0, 669750.0
22, 11, 9, f, 669910.0, 671050.0
22, 11, 10, f, 671078.0, 672350.0
22, 12, 14, f, 742410.0, 743550.0
22, 12, 15, f, 743710.0, 744850.0
22, 12, 16, f, 744738.0, 746150.0
22, 12, 17, f, 746310.0, 747450.0
22, 12, 18, f, 747610.0, 748750.0
22, 13, 43, f, 846111.0, 847250.0
22, 13, 44, f, 847325.0, 848550.0
22, 13, 45, f, 848710.0, 849850.0
22, 13, 46, f, 849815.0, 851150.0
22, 13, 47, f, 851301.0, 852450.0
22, 14, 10, f, 869200.0, 870350.0
22, 14, 11, f, 870515.0, 871650.0
22, 14, 12, f, 871834.0, 872950.0
22, 14, 13, f, 873152.0, 874250.0
22, 14, 14, f, 874318.0, 875550.0
22, 15, 3, f, 926128.0, 927250.0
22, 15, 4, f, 927442.0, 928550.0
22, 15, 5, f, 928704.0, 929850.0
22, 15, 6, f, 930018.0, 931150.0
22, 15, 7, f, 931343.0, 932450.0
22, 16, 24, f, 1019410.0, 1020550.0
22, 16, 25, f, 1020710.0, 1021850.0
22, 16, 26, f, 1022010.0, 1023150.0
22, 16, 27, f, 1023167.0, 1024449.94
22, 16, 28, f, 1024644.06, 1025750.0
22, 17, 17, f, 1076357.0, 1077450.0
22, 17, 18, f, 1077627.0, 1078750.0
22, 17, 19, f, 1078570.0, 1080050.0
22, 17, 20, f, 1079992.0, 1081350.0
22, 17, 21, f, 1081303.0, 1082650.0
22, 18, 24, f, 1151357.0, 1152550.0
22, 18, 25, f, 1152717.0, 1153850.0
22, 18, 26, f, 1153988.0, 1155150.0
22, 18, 27, f, 1155310.0, 1156450.0
22, 18, 28, f, 1156610.0, 1157750.0
