participant, trial, beat, response, rt, beat-time
18, 1, 37, f, 47419.0, 47450.0
18, 1, 38, f, 48612.0, 48750.0
18, 1, 39, f, 49902.0, 50050.0
18, 1, 40, f, 51536.0, 51350.0
18, 1, 41, f, 52714.0, 52650.0
18, 2, 38, f, 114720.0, 114750.0
18, 2, 39, f, 116107.0, 116050.0
18, 2, 40, f, 117554.0, 117350.0
18, 2, 41, f, 118850.0, 118650.0
18, 2, 42, f, 119913.0, 119950.0
18, 3, 42, f, 186113.0, 185950.0
18, 3, 43, f, 187069.0, 187250.0
18, 3, 44, f, 188720.0, 188550.0
18, 3, 45, f, 189839.0, 189850.0
18, 3, 46, f, 191263.0, 191150.0
18, 4, 8, f, 207910.0, 207750.0
18, 4, 9, f, 209063.0, 209050.0
18, 4, 10, f, 210355.0, 210350.0
18, 4, 11, f, 211844.0, 211650.0
18, 4, 12, f, 212965.0, 212950.0
18, 5, 25, f, 295778.0, 295850.0
18, 5, 26, f, 297251.0, 297150.0
18, 5, 27, f, 298626.0, 298450.0
18, 5, 28, f, 299846.0, 299750.0
18, 5, 29, f, 301210.0, 301050.0
18, 6, 22, f, 358110.0, 357950.0
18, 6, 23, f, 359298.0, 359250.0
18, 6, 24, f, 360725.0, 360550.0
18, 6, 25, f, 362054.0, 361850.0
18, 6, 26, f, 363330.0, 363150.0
18, 7, 37, f, 443610.0, 443450.0
18, 7, 38, f, 444797.0, 444750.0
18, 7, 39, f, 446230.0, 446050.0
18, 7, 40, f, 447452.0, 447350.0
18, 7, 41, f, 448833.0, 448650.0
18, 8, 28, f, 497933.0, 497750.0
18, 8, 29, f, 499102.0, 499050.0
18, 8, 30, f, 500510.0, 500350.0
18, 8, 31, f, 501582.0, 501650.0
18, 8, 32, f, 503020.0, 502950.0
18, 9, 4, f, 532757.0, 532550.0
18, 9, 5, f, 533879.0, 533850.0
18, 9, 6, f, 535193.0, 535150.0
18, 9, 7, f, 536623.0, 536450.0
18, 9, 8, f, 537899.0, 537750.0
18, 10, 3, f, 597446.0, 597250.0
18, 10, 4, f, 598729.0, 598550.0
18, 10, 5, f, 600042.0, 599850.0
18, 10, 6, f, 601258.0, 601150.0
18, 10, 7, f, 602365.0, 602450.0
18, 11, 8, f, 669910.0, 669750.0
18, 11, 9, f, 671134.0, 671050.0
18, 11, 10, f, 672561.0, 672350.0
18, 11, 11, f, 673619.0, 673650.0
18, 11, 12, f, 675110.0, 674950.0
18, 12, 13, f, 742436.0, 742250.0
18, 12, 14, f, 743651.0, 743550.0
18, 12, 15, f, 744846.0, 744850.0
18, 12, 16, f, 746325.0, 746150.0
18, 12, 17, f, 747426.0, 747450.0
18, 13, 19, f, 816238.0, 816050.0
18, 13, 20, f, 817510.0, 817350.0
18, 13, 21, f, 818781.0, 818650.0
18, 13, 22, f, 820145.0, 819950.0
18, 13, 23, f, 821410.0, 821250.0
18, 14, 6, f, 865326.0, 865150.0
18, 14, 7, f, 866647.0, 866450.0
18, 14, 8, f, 867915.0, 867750.0
18, 14, 9, f, 869074.0, 869050.0
18, 14, 10, f, 870398.0, 870350.0
18, 15, 34, f, 967757.0, 967550.0
18, 15, 35, f, 969032.0, 968850.0
18, 15, 36, f, 970356.0, 970150.0
18, 15, 37, f, 971617.0, 971450.0
18, 15, 38, f, 972775.0, 972750.0
18, 16, 36, f, 1036239.0, 1036150.0
18, 16, 37, f, 1037498.06, 1037449.94
18, 16, 38, f, 1038751.0, 1038750.0
18, 16, 39, f, 1040056.0, 1040050.06
18, 16, 40, f, 1041423.0, 1041350.0
18, 17, 38, f, 1104904.0, 1104750.0
18, 17, 39, f, 1106210.0, 1106050.0
18, 17, 40, f, 1107510.0, 1107350.0
18, 17, 41, f, 1108810.0, 1108650.0
18, 17, 42, f, 1110085.0, 1109950.0
18, 18, 41, f, 1174862.0, 1174650.0
18, 18, 42, f, 1176125.0, 1175950.0
18, 18, 43, f, 1177436.0, 1177250.0
18, 18, 44, f, 1178710.0, 1178550.0
18, 18, 45, f, 1180010.0, 1179850.0
