participant, trial, beat, response, rt, beat-time
4, 1, 10, f, 12481.0, 12349.999
4, 1, 11, f, 13829.0, 13650.0
4, 1, 12, f, 15113.0, 14949.999
4, 1, 13, f, 16406.0, 16250.0
4, 1, 14, f, 17748.0, 17550.0
4, 2, 38, f, 114878.0, 114750.0
4, 2, 39, f, 116148.0, 116050.0
4, 2, 40, f, 117546.0, 117350.0
4, 2, 41, f, 118833.0, 118650.0
4, 2, 42, f, 120064.0, 119950.0
4, 3, 7, f, 140604.0, 140450.0
4, 3, 8, f, 141947.0, 141750.0
4, 3, 9, f, 143221.0, 143050.0
4, 3, 10, f, 144551.0, 144350.0
4, 3, 11, f, 145839.0, 145650.0
4, 4, 9, f, 209144.0, 209050.0
4, 4, 10, f, 210527.0, 210350.0
4, 4, 11, f, 211703.0, 211650.0
4, 4, 12, f, 213143.0, 212950.0
4, 4, 13, f, 214324.0, 214250.0
4, 5, 45, f, 322032.0, 321850.0
4, 5, 46, f, 323255.0, 323150.0
4, 5, 47, f, 324615.0, 324450.0
4, 5, 48, f, 325936.0, 325750.0
4, 5, 49, f, 327054.0, 327050.0
4, 6, 27, f, 364555.0, 364450.0
4, 6, 28, f, 365918.0, 365750.0
4, 6, 29, f, 367223.0, 367050.0
4, 6, 30, f, 368553.0, 368350.0
4, 6, 31, f, 369767.0, 369650.0
4, 7, 16, f, 416322.0, 416150.0
4, 7, 17, f, 417645.0, 417450.0
4, 7, 18, f, 418911.0, 418750.0
4, 7, 19, f, 420227.0, 420050.0
4, 7, 20, f, 421452.0, 421350.0
4, 8, 42, f, 516077.03, 515950.0
4, 8, 43, f, 517451.0, 517250.0
4, 8, 44, f, 518718.03, 518550.0
4, 8, 45, f, 519981.03, 519849.97
4, 8, 46, f, 521349.97, 521150.03
4, 9, 36, f, 574273.0, 574150.0
4, 9, 37, f, 575523.0, 575450.0
4, 9, 38, f, 576889.0, 576750.0
4, 9, 39, f, 578251.0, 578050.0
4, 9, 40, f, 579459.0, 579350.0
4, 10, 28, f, 629885.0, 629750.0
4, 10, 29, f, 631250.0, 631050.0
4, 10, 30, f, 632513.0, 632350.0
4, 10, 31, f, 633836.0, 633650.0
4, 10, 32, f, 635146.0, 634950.0
4, 11, 45, f, 717896.0, 717850.0
4, 11, 46, f, 719138.0, 719150.0
4, 11, 47, f, 720443.0, 720450.0
4, 11, 48, f, 721744.0, 721750.0
4, 11, 49, f, 723039.0, 723050.0
4, 12, 26, f, 759354.0, 759150.0
4, 12, 27, f, 760607.0, 760450.0
4, 12, 28, f, 761916.0, 761750.0
4, 12, 29, f, 763124.0, 763050.0
4, 12, 30, f, 764538.0, 764350.0
4, 13, 39, f, 842189.0, 842050.0
4, 13, 40, f, 843546.0, 843350.0
4, 13, 41, f, 844748.0, 844650.0
4, 13, 42, f, 846154.0, 845950.0
4, 13, 43, f, 847353.0, 847250.0
4, 14, 12, f, 873147.0, 872950.0
4, 14, 13, f, 874402.0, 874250.0
4, 14, 14, f, 875759.0, 875550.0
4, 14, 15, f, 877061.0, 876850.0
4, 14, 16, f, 878313.0, 878150.0
4, 15, 22, f, 952129.0, 951950.0
4, 15, 23, f, 953380.0, 953250.0
4, 15, 24, f, 954740.0, 954550.0
4, 15, 25, f, 956046.0, 955850.0
4, 15, 26, f, 957354.0, 957150.0
4, 16, 4, f, 994727.0, 994550.0
4, 16, 5, f, 996034.0, 995850.0
4, 16, 6, f, 997230.0, 997150.0
4, 16, 7, f, 998632.0, 998450.0
4, 16, 8, f, 999884.0, 999750.0
4, 17, 15, f, 1074971.0, 1074850.0
4, 17, 16, f, 1076327.0, 1076150.0
4, 17, 17, f, 1077578.0, 1077450.0
4, 17, 18, f, 1078930.0, 1078750.0
4, 17, 19, f, 1080174.0, 1080050.0
4, 18, 20, f, 1147544.0, 1147350.0
4, 18, 21, f, 1148840.0, 1148650.0
4, 18, 22, f, 1150087.0, 1149950.0
4, 18, 23, f, 1151439.0, 1151250.0
4, 18, 24, f, 1152740.0, 1152550.0
