participant, trial, beat, response, rt, beat-time
9, 1, 9, f, 11189.0, 11049.999
9, 1, 10, f, 12512.0, 12349.999
9, 1, 11, f, 13687.0, 13650.0
9, 1, 12, f, 14894.0, 14949.999
9, 1, 13, f, 16326.0, 16250.0
9, 2, 45, f, 124029.0, 123850.0
9, 2, 46, f, 125200.0, 125149.99
9, 2, 47, f, 126634.0, 126450.0
9, 2, 48, f, 127807.0, 127750.0
9, 2, 49, f, 129181.0, 129050.0
9, 3, 20, f, 157470.0, 157350.0
9, 3, 21, f, 158781.0, 158650.0
9, 3, 22, f, 160115.0, 159950.0
9, 3, 23, f, 161285.0, 161250.0
9, 3, 24, f, 162607.0, 162550.0
9, 4, 4, f, 202648.0, 202550.0
9, 4, 5, f, 204018.0, 203850.0
9, 4, 6, f, 205345.0, 205150.0
9, 4, 7, f, 206610.0, 206450.0
9, 4, 8, f, 207780.0, 207750.0
9, 5, 36, f, 310198.0, 310150.0
9, 5, 37, f, 311623.0, 311450.0
9, 5, 38, f, 312946.0, 312750.0
9, 5, 39, f, 314260.0, 314050.0
9, 5, 40, f, 315478.0, 315350.0
9, 6, 21, f, 356775.0, 356650.0
9, 6, 22, f, 358098.0, 357950.0
9, 6, 23, f, 359359.0, 359250.0
9, 6, 24, f, 360724.0, 360550.0
9, 6, 25, f, 362048.0, 361850.0
9, 7, 8, f, 405824.0, 405750.0
9, 7, 9, f, 407128.0, 407050.0
9, 7, 10, f, 408431.0, 408350.0
9, 7, 11, f, 409857.0, 409650.0
9, 7, 12, f, 411130.0, 410950.0
9, 8, 41, f, 514753.0, 514650.03
9, 8, 42, f, 516109.0, 515950.0
9, 8, 43, f, 517431.03, 517250.0
9, 8, 44, f, 518690.97, 518550.0
9, 8, 45, f, 520000.0, 519849.97
9, 9, 36, f, 574316.0, 574150.0
9, 9, 37, f, 575633.0, 575450.0
9, 9, 38, f, 576943.0, 576750.0
9, 9, 39, f, 578149.0, 578050.0
9, 9, 40, f, 579505.0, 579350.0
9, 10, 33, f, 636415.0, 636250.0
9, 10, 34, f, 637571.0, 637550.0
9, 10, 35, f, 639040.0, 638850.0
9, 10, 36, f, 640252.0, 640150.0
9, 10, 37, f, 641621.0, 641450.0
9, 11, 19, f, 684154.0, 684050.0
9, 11, 20, f, 685513.0, 685350.0
9, 11, 21, f, 686773.0, 686650.0
9, 11, 22, f, 688080.0, 687950.0
9, 11, 23, f, 689321.0, 689250.0
9, 12, 42, f, 780163.0, 779950.0
9, 12, 43, f, 781368.0, 781250.0
9, 12, 44, f, 782666.0, 782550.0
9, 12, 45, f, 784029.0, 783850.0
9, 12, 46, f, 785341.0, 785150.0
9, 13, 25, f, 824028.0, 823850.0
9, 13, 26, f, 825230.0, 825150.0
9, 13, 27, f, 826641.0, 826450.0
9, 13, 28, f, 827793.0, 827750.0
9, 13, 29, f, 829192.0, 829050.0
9, 14, 21, f, 884745.0, 884650.0
9, 14, 22, f, 886097.0, 885950.0
9, 14, 23, f, 887410.0, 887250.0
9, 14, 24, f, 888550.0, 888550.0
9, 14, 25, f, 890011.0, 889850.0
9, 15, 31, f, 963854.0, 963650.0
9, 15, 32, f, 964996.0, 964950.0
9, 15, 33, f, 966458.0, 966250.0
9, 15, 34, f, 967714.0, 967550.0
9, 15, 35, f, 968913.0, 968850.0
9, 16, 37, f, 1037543.94, 1037449.94
9, 16, 38, f, 1038891.94, 1038750.0
9, 16, 39, f, 1040246.94, 1040050.06
9, 16, 40, f, 1041444.94, 1041350.0
9, 16, 41, f, 1042743.06, 1042650.0
9, 17, 44, f, 1112667.0, 1112550.0
9, 17, 45, f, 1114027.0, 1113850.0
9, 17, 46, f, 1115180.0, 1115150.0
9, 17, 47, f, 1116538.0, 1116450.0
9, 17, 48, f, 1117947.0, 1117750.0
9, 18, 9, f, 1133176.0, 1133050.0
9, 18, 10, f, 1134485.0, 1134350.0
9, 18, 11, f, 1135841.0, 1135650.0
9, 18, 12, f, 1137090.0, 1136950.0
9, 18, 13, f, 1138395.0, 1138250.0
