participant, trial, beat, response, rt, beat-time
23, 1, 13, f, 16458.0, 16250.0
23, 1, 14, f, 17585.0, 17550.0
23, 1, 15, f, 18901.0, 18849.998
23, 1, 16, f, 20228.0, 20150.0
23, 1, 17, f, 21633.0, 21449.998
23, 2, 3, f, 69417.0, 69250.0
23, 2, 4, f, 70595.0, 70550.0
23, 2, 5, f, 71916.0, 71850.0
23, 2, 6, f, 73298.0, 73150.0
23, 2, 7, f, 74626.0, 74450.0
23, 3, 38, f, 180802.0, 180750.0
23, 3, 39, f, 182247.0, 182050.0
23, 3, 40, f, 183526.0, 183350.0
23, 3, 41, f, 184854.0, 184650.0
23, 3, 42, f, 186140.0, 185950.0
23, 4, 10, f, 210549.0, 210350.0
23, 4, 11, f, 211721.0, 211650.0
23, 4, 12, f, 213157.0, 212950.0
23, 4, 13, f, 214329.0, 214250.0
23, 4, 14, f, 215586.0, 215550.0
23, 5, 20, f, 289468.0, 289350.0
23, 5, 21, f, 290849.0, 290650.0
23, 5, 22, f, 292125.0, 291950.0
23, 5, 23, f, 293454.0, 293250.0
23, 5, 24, f, 294719.0, 294550.0
23, 6, 2, f, 332051.0, 331950.0
23, 6, 3, f, 333307.0, 333250.0
23, 6, 4, f, 334683.0, 334550.0
23, 6, 5, f, 336015.0, 335850.0
23, 6, 6, f, 337350.0, 337150.0
23, 7, 18, f, 418912.0, 418750.0
23, 7, 19, f, 420239.0, 420050.0
23, 7, 20, f, 421542.0, 421350.0
23, 7, 21, f, 422813.0, 422650.0
23, 7, 22, f, 424125.0, 423950.0
23, 8, 8, f, 471822.0, 471750.0
23, 8, 9, f, 473197.0, 473050.0
23, 8, 10, f, 474525.0, 474350.0
23, 8, 11, f, 475847.0, 475650.0
23, 8, 12, f, 477115.0, 476950.0
23, 9, 30, f, 566484.0, 566350.0
23, 9, 31, f, 567730.0, 567650.0
23, 9, 32, f, 569035.0, 568950.0
23, 9, 33, f, 570453.0, 570250.0
23, 9, 34, f, 571763.0, 571550.0
23, 10, 42, f, 648104.0, 647950.0
23, 10, 43, f, 649453.0, 649250.0
23, 10, 44, f, 650612.0, 650550.0
23, 10, 45, f, 651974.0, 651850.0
23, 10, 46, f, 653338.0, 653150.0
23, 11, 15, f, 678925.0, 678850.0
23, 11, 16, f, 680229.0, 680150.0
23, 11, 17, f, 681649.0, 681450.0
23, 11, 18, f, 682955.0, 682750.0
23, 11, 19, f, 684163.0, 684050.0
23, 12, 8, f, 735924.0, 735750.0
23, 12, 9, f, 737185.0, 737050.0
23, 12, 10, f, 738496.0, 738350.0
23, 12, 11, f, 739858.0, 739650.0
23, 12, 12, f, 741122.0, 740950.0
23, 13, 35, f, 836997.0, 836850.0
23, 13, 36, f, 838353.0, 838150.0
23, 13, 37, f, 839652.0, 839450.0
23, 13, 38, f, 840857.0, 840750.0
23, 13, 39, f, 842221.0, 842050.0
23, 14, 4, f, 862637.0, 862550.0
23, 14, 5, f, 863887.0, 863850.0
23, 14, 6, f, 865187.0, 865150.0
23, 14, 7, f, 866531.0, 866450.0
23, 14, 8, f, 867948.0, 867750.0
23, 15, 2, f, 926148.0, 925950.0
23, 15, 3, f, 927399.0, 927250.0
23, 15, 4, f, 928759.0, 928550.0
23, 15, 5, f, 930022.0, 929850.0
23, 15, 6, f, 931227.0, 931150.0
23, 16, 28, f, 1025905.0, 1025750.0
23, 16, 29, f, 1027214.0, 1027050.06
23, 16, 30, f, 1028415.06, 1028350.0
23, 16, 31, f, 1029661.0, 1029650.0
23, 16, 32, f, 1031006.94, 1030949.94
23, 17, 41, f, 1108836.0, 1108650.0
23, 17, 42, f, 1110139.0, 1109950.0
23, 17, 43, f, 1111440.0, 1111250.0
23, 17, 44, f, 1112743.0, 1112550.0
23, 17, 45, f, 1114047.0, 1113850.0
23, 18, 41, f, 1174804.0, 1174650.0
23, 18, 42, f, 1176159.0, 1175950.0
23, 18, 43, f, 1177304.0, 1177250.0
23, 18, 44, f, 1178660.0, 1178550.0
23, 18, 45, f, 1179956.0, 1179850.0
