participant, trial, beat, response, rt, beat-time
2, 1, 23, f, 29451.0, 29249.998
2, 1, 24, f, 30628.0, 30550.0
2, 1, 25, f, 32058.998, 31849.998
2, 1, 26, f, 33342.0, 33150.0
2, 1, 27, f, 34578.0, 34450.0
2, 2, 31, f, 105847.0, 105650.0
2, 2, 32, f, 107074.0, 106950.0
2, 2, 33, f, 108455.0, 108250.0
2, 2, 34, f, 109749.0, 109550.0
2, 2, 35, f, 111027.0, 110850.0
2, 3, 30, f, 170511.0, 170350.0
2, 3, 31, f, 171735.0, 171650.0
2, 3, 32, f, 173134.0, 172950.0
2, 3, 33, f, 174360.0, 174250.0
2, 3, 34, f, 175672.0, 175550.0
2, 4, 15, f, 216946.0, 216850.0
2, 4, 16, f, 218263.0, 218150.0
2, 4, 17, f, 219644.0, 219450.0
2, 4, 18, f, 220919.0, 220750.0
2, 4, 19, f, 222245.0, 222050.0
2, 5, 36, f, 310354.0, 310150.0
2, 5, 37, f, 311585.0, 311450.0
2, 5, 38, f, 312903.0, 312750.0
2, 5, 39, f, 314231.0, 314050.0
2, 5, 40, f, 315461.0, 315350.0
2, 6, 31, f, 369616.0, 369650.0
2, 6, 32, f, 370931.0, 370950.0
2, 6, 33, f, 372445.0, 372250.0
2, 6, 34, f, 373711.0, 373550.0
2, 6, 35, f, 374870.0, 374850.0
2, 7, 21, f, 422853.0, 422650.0
2, 7, 22, f, 424071.0, 423950.0
2, 7, 23, f, 425445.0, 425250.0
2, 7, 24, f, 426660.0, 426550.0
2, 7, 25, f, 428048.0, 427850.0
2, 8, 15, f, 481062.0, 480850.0
2, 8, 16, f, 482333.0, 482150.0
2, 8, 17, f, 483613.0, 483450.0
2, 8, 18, f, 484777.0, 484750.0
2, 8, 19, f, 485978.0, 486050.0
2, 9, 36, f, 574146.0, 574150.0
2, 9, 37, f, 575448.0, 575450.0
2, 9, 38, f, 576807.0, 576750.0
2, 9, 39, f, 578110.0, 578050.0
2, 9, 40, f, 579355.0, 579350.0
2, 10, 42, f, 648133.0, 647950.0
2, 10, 43, f, 649444.0, 649250.0
2, 10, 44, f, 650649.0, 650550.0
2, 10, 45, f, 652014.0, 651850.0
2, 10, 46, f, 653218.0, 653150.0
2, 11, 7, f, 668545.0, 668450.0
2, 11, 8, f, 669855.0, 669750.0
2, 11, 9, f, 671259.0, 671050.0
2, 11, 10, f, 672522.0, 672350.0
2, 11, 11, f, 673736.0, 673650.0
2, 12, 2, f, 728115.0, 727950.0
2, 12, 3, f, 729324.0, 729250.0
2, 12, 4, f, 730620.0, 730550.0
2, 12, 5, f, 732035.0, 731850.0
2, 12, 6, f, 733303.0, 733150.0
2, 13, 44, f, 848614.0, 848550.0
2, 13, 45, f, 849957.0, 849850.0
2, 13, 46, f, 851299.0, 851150.0
2, 13, 47, f, 852646.0, 852450.0
2, 13, 48, f, 853946.0, 853750.0
2, 14, 32, f, 899130.0, 898950.0
2, 14, 33, f, 900335.0, 900250.0
2, 14, 34, f, 901730.0, 901550.0
2, 14, 35, f, 903028.0, 902850.0
2, 14, 36, f, 904179.0, 904150.0
2, 15, 25, f, 955958.0, 955850.0
2, 15, 26, f, 957311.0, 957150.0
2, 15, 27, f, 958557.0, 958450.0
2, 15, 28, f, 959907.0, 959750.0
2, 15, 29, f, 961210.0, 961050.0
2, 16, 39, f, 1040235.94, 1040050.06
2, 16, 40, f, 1041428.94, 1041350.0
2, 16, 41, f, 1042832.0, 1042650.0
2, 16, 42, f, 1044131.0, 1043949.94
2, 16, 43, f, 1045381.94, 1045250.0
2, 17, 26, f, 1089264.0, 1089150.0
2, 17, 27, f, 1090619.0, 1090450.0
2, 17, 28, f, 1091919.0, 1091750.0
2, 17, 29, f, 1093006.0, 1093050.0
2, 17, 30, f, 1094304.0, 1094350.0
2, 18, 22, f, 1150157.0, 1149950.0
2, 18, 23, f, 1151458.0, 1151250.0
2, 18, 24, f, 1152758.0, 1152550.0
2, 18, 25, f, 1153849.0, 1153850.0
2, 18, 26, f, 1155306.0, 1155150.0
