participant, trial, beat, response, rt, beat-time
12, 1, 10, f, 12523.0, 12349.999
12, 1, 11, f, 13856.0, 13650.0
12, 1, 12, f, 14974.0, 14949.999
12, 1, 13, f, 16302.999, 16250.0
12, 1, 14, f, 17635.0, 17550.0
12, 2, 45, f, 123935.0, 123850.0
12, 2, 46, f, 125326.0, 125149.99
12, 2, 47, f, 126655.0, 126450.0
12, 2, 48, f, 127772.0, 127750.0
12, 2, 49, f, 129138.0, 129050.0
12, 3, 36, f, 178154.0, 178150.0
12, 3, 37, f, 179575.0, 179450.0
12, 3, 38, f, 180883.0, 180750.0
12, 3, 39, f, 182214.0, 182050.0
12, 3, 40, f, 183540.0, 183350.0
12, 4, 4, f, 202730.0, 202550.0
12, 4, 5, f, 204014.0, 203850.0
12, 4, 6, f, 205346.0, 205150.0
12, 4, 7, f, 206627.0, 206450.0
12, 4, 8, f, 207800.0, 207750.0
12, 5, 33, f, 306297.0, 306250.0
12, 5, 34, f, 307658.0, 307550.0
12, 5, 35, f, 309022.0, 308850.0
12, 5, 36, f, 310353.0, 310150.0
12, 5, 37, f, 311562.0, 311450.0
12, 6, 30, f, 368554.0, 368350.0
12, 6, 31, f, 369836.0, 369650.0
12, 6, 32, f, 371160.0, 370950.0
12, 6, 33, f, 372430.0, 372250.0
12, 6, 34, f, 373752.0, 373550.0
12, 7, 5, f, 402046.0, 401850.0
12, 7, 6, f, 403317.0, 403150.0
12, 7, 7, f, 404640.0, 404450.0
12, 7, 8, f, 405911.0, 405750.0
12, 7, 9, f, 407225.0, 407050.0
12, 8, 22, f, 490155.0, 489950.0
12, 8, 23, f, 491319.0, 491250.0
12, 8, 24, f, 492577.0, 492550.0
12, 8, 25, f, 494052.0, 493850.0
12, 8, 26, f, 495317.0, 495150.0
12, 9, 14, f, 545735.0, 545550.0
12, 9, 15, f, 547051.0, 546850.0
12, 9, 16, f, 548312.0, 548150.0
12, 9, 17, f, 549619.0, 549450.0
12, 9, 18, f, 550831.0, 550750.0
12, 10, 17, f, 615616.0, 615450.0
12, 10, 18, f, 616831.0, 616750.0
12, 10, 19, f, 618137.0, 618050.0
12, 10, 20, f, 619496.0, 619350.0
12, 10, 21, f, 620811.0, 620650.0
12, 11, 37, f, 707475.0, 707450.0
12, 11, 38, f, 708780.0, 708750.0
12, 11, 39, f, 710191.0, 710050.0
12, 11, 40, f, 711556.0, 711350.0
12, 11, 41, f, 712823.0, 712650.0
12, 12, 4, f, 730704.0, 730550.0
12, 12, 5, f, 732023.0, 731850.0
12, 12, 6, f, 733335.0, 733150.0
12, 12, 7, f, 734551.0, 734450.0
12, 12, 8, f, 735905.0, 735750.0
12, 13, 28, f, 827858.0, 827750.0
12, 13, 29, f, 829106.0, 829050.0
12, 13, 30, f, 830452.0, 830350.0
12, 13, 31, f, 831809.0, 831650.0
12, 13, 32, f, 833119.0, 832950.0
12, 14, 39, f, 908069.0, 908050.0
12, 14, 40, f, 909532.0, 909350.0
12, 14, 41, f, 910785.0, 910650.0
12, 14, 42, f, 912138.0, 911950.0
12, 14, 43, f, 913452.0, 913250.0
12, 15, 7, f, 932541.0, 932450.0
12, 15, 8, f, 933844.0, 933750.0
12, 15, 9, f, 935246.0, 935050.0
12, 15, 10, f, 936555.0, 936350.0
12, 15, 11, f, 937805.0, 937650.0
12, 16, 41, f, 1042729.0, 1042650.0
12, 16, 42, f, 1044079.0, 1043949.94
12, 16, 43, f, 1045326.06, 1045250.0
12, 16, 44, f, 1046730.0, 1046550.06
12, 16, 45, f, 1048032.94, 1047850.0
12, 17, 2, f, 1058090.0, 1057950.0
12, 17, 3, f, 1059453.0, 1059250.0
12, 17, 4, f, 1060758.0, 1060550.0
12, 17, 5, f, 1062061.0, 1061850.0
12, 17, 6, f, 1063206.0, 1063150.0
12, 18, 7, f, 1130635.0, 1130450.0
12, 18, 8, f, 1131936.0, 1131750.0
12, 18, 9, f, 1133081.0, 1133050.0
12, 18, 10, f, 1134434.0, 1134350.0
12, 18, 11, f, 1135789.0, 1135650.0
