participant, trial, beat, response, rt, beat-time
19, 1, 9, f, 11234.0, 11049.999
19, 1, 10, f, 12461.0, 12349.999
19, 1, 11, f, 13857.0, 13650.0
19, 1, 12, f, 15130.0, 14949.999
19, 1, 13, f, 16313.0, 16250.0
19, 2, 11, f, 79805.0, 79650.0
19, 2, 12, f, 81160.0, 80950.0
19, 2, 13, f, 82394.0, 82250.0
19, 2, 14, f, 83736.0, 83550.0
19, 2, 15, f, 84976.0, 84850.0
19, 3, 36, f, 178153.0, 178150.0
19, 3, 37, f, 179520.0, 179450.0
19, 3, 38, f, 180841.0, 180750.0
19, 3, 39, f, 182226.0, 182050.0
19, 3, 40, f, 183453.0, 183350.0
19, 4, 45, f, 255998.0, 255850.0
19, 4, 46, f, 257329.98, 257150.0
19, 4, 47, f, 258605.98, 258450.02
19, 4, 48, f, 259928.98, 259750.0
19, 4, 49, f, 261151.0, 261049.98
19, 5, 37, f, 311433.0, 311450.0
19, 5, 38, f, 312959.0, 312750.0
19, 5, 39, f, 314217.0, 314050.0
19, 5, 40, f, 315377.0, 315350.0
19, 5, 41, f, 316636.0, 316650.0
19, 6, 25, f, 362025.0, 361850.0
19, 6, 26, f, 363343.0, 363150.0
19, 6, 27, f, 364459.0, 364450.0
19, 6, 28, f, 365889.0, 365750.0
19, 6, 29, f, 367249.0, 367050.0
19, 7, 44, f, 452715.0, 452550.0
19, 7, 45, f, 453990.0, 453850.0
19, 7, 46, f, 455357.0, 455150.0
19, 7, 47, f, 456573.0, 456450.0
19, 7, 48, f, 457945.0, 457750.0
19, 8, 11, f, 475858.0, 475650.0
19, 8, 12, f, 477125.0, 476950.0
19, 8, 13, f, 478442.0, 478250.0
19, 8, 14, f, 479713.0, 479550.0
19, 8, 15, f, 480874.0, 480850.0
19, 9, 26, f, 561180.0, 561150.0
19, 9, 27, f, 562485.0, 562450.0
19, 9, 28, f, 563837.0, 563750.0
19, 9, 29, f, 565156.0, 565050.0
19, 9, 30, f, 566526.0, 566350.0
19, 10, 13, f, 610404.0, 610250.0
19, 10, 14, f, 611716.0, 611550.0
19, 10, 15, f, 612878.0, 612850.0
19, 10, 16, f, 614301.0, 614150.0
19, 10, 17, f, 615613.0, 615450.0
19, 11, 8, f, 669925.0, 669750.0
19, 11, 9, f, 671024.0, 671050.0
19, 11, 10, f, 672496.0, 672350.0
19, 11, 11, f, 673852.0, 673650.0
19, 11, 12, f, 675001.0, 674950.0
19, 12, 32, f, 767161.0, 766950.0
19, 12, 33, f, 768417.0, 768250.0
19, 12, 34, f, 769728.0, 769550.0
19, 12, 35, f, 770936.0, 770850.0
19, 12, 36, f, 772285.0, 772150.0
19, 13, 34, f, 835712.0, 835550.0
19, 13, 35, f, 836972.0, 836850.0
19, 13, 36, f, 838328.0, 838150.0
19, 13, 37, f, 839585.0, 839450.0
19, 13, 38, f, 840880.0, 840750.0
19, 14, 27, f, 892661.0, 892450.0
19, 14, 28, f, 893869.0, 893750.0
19, 14, 29, f, 895220.0, 895050.0
19, 14, 30, f, 896471.0, 896350.0
19, 14, 31, f, 897835.0, 897650.0
19, 15, 40, f, 975536.0, 975350.0
19, 15, 41, f, 976833.0, 976650.0
19, 15, 42, f, 978030.0, 977950.0
19, 15, 43, f, 979441.0, 979250.0
19, 15, 44, f, 980697.0, 980550.0
19, 16, 31, f, 1029787.94, 1029650.0
19, 16, 32, f, 1031136.94, 1030949.94
19, 16, 33, f, 1032435.06, 1032250.0
19, 16, 34, f, 1033686.06, 1033550.06
19, 16, 35, f, 1035043.0, 1034850.0
19, 17, 36, f, 1102212.0, 1102150.0
19, 17, 37, f, 1103616.0, 1103450.0
19, 17, 38, f, 1104924.0, 1104750.0
19, 17, 39, f, 1106227.0, 1106050.0
19, 17, 40, f, 1107535.0, 1107350.0
19, 18, 36, f, 1168326.0, 1168150.0
19, 18, 37, f, 1169526.0, 1169450.0
19, 18, 38, f, 1170930.0, 1170750.0
19, 18, 39, f, 1172130.0, 1172050.0
19, 18, 40, f, 1173530.0, 1173350.0
